# ID    ra_sdss       dec_sdss      
  58266 191.52802     28.014552     
  58267 251.8126      30.136932     
  58268 199.96456     49.324282     
  58269 174.20017     4.8614404     
  58270 212.09872     50.665023     
  58271 135.32253     46.275805     
  58272 157.79709     4.5365174     
  58273 181.64673     17.886752     
  58274 222.0751      45.987859     
  58275 217.27076     23.884029     
  58276 131.09575     11.272392     
  58277 236.90017     53.678456     
  58278 235.17874     32.55202      
  58279 147.34962     57.560218     
  58280 260.50068     52.736243     
  58281 204.23128     65.687779     
  58282 352.25358     14.251259     
  58283 207.20617     40.981271     
  58284 214.73415     53.97918      
  58285 120.29452     17.564532     
  58286 204.4689      40.011333     
  58287 179.96206     8.2758128     
  58288 222.23169     57.177479     
  58289 141.4761      53.599525     
  58290 150.77131     5.7099833     
  58291 252.03999     36.86349      
  58292 211.03283     18.868998     
  58293 231.199       4.3221783     
  58294 243.4374      19.777012     
  58295 198.2295      41.88139      
  58296 239.47365     11.300874     
  58297 163.61299     0.40743487    
  58298 189.95811     17.868657     
  58299 133.26461     52.920514     
  58300 217.9105      30.11416      
  58301 231.80271     47.222558     
  58302 155.25311     64.601227     
  58303 210.49859     29.570246     
  58304 149.50295     26.66988      
  58305 29.783069     14.731027     
  58306 229.00168     57.404361     
  58307 232.02746     20.672531     
  58308 142.23194     1.4768694     
  58309 27.586017     -9.3487802    
  58310 224.03703     10.763311     
  58311 173.10294     2.4714857     
  58312 1.5598534     -1.1464475    
  58313 157.30992     28.00447      
  58314 197.42764     24.260746     
  58315 162.75335     34.712997     
  58316 36.495003     -7.6928377    
  58317 119.21462     32.168804     
  58318 245.25657     18.74962      
  58319 164.73109     45.275723     
  58320 12.884962     -9.826981     
  58321 216.61022     20.220586     
  58322 331.28962     -0.80572424   
  58323 327.22764     1.0186732     
  58324 33.320098     -9.0140789    
  58325 239.56404     14.858446     
  58326 165.26757     28.2535       
  58327 124.05482     25.283679     
  58328 234.28239     8.951351      
  58329 239.26101     26.774002     
  58330 331.86888     -0.12586704   
  58331 129.47774     4.0020002     
  58332 208.25828     29.793879     
  58333 352.95619     0.12207677    
  58334 357.4479      -2.4821032    
  58335 161.48746     32.984137     
  58336 183.81964     4.1951481     
  58337 333.69545     0.55657672    
  58338 199.26961     22.92345      
  58339 137.03836     4.2239495     
  58340 56.870452     0.41240964    
  58341 209.94547     58.232521     
  58342 132.83562     57.036577     
  58343 255.03018     20.312663     
  58344 126.40352     19.997462     
  58345 135.26968     39.619396     
  58346 182.86949     49.283073     
  58347 246.16286     23.753389     
  58348 133.52914     26.059552     
  58349 119.08993     38.164931     
  58350 161.97753     66.199326     
  58351 166.43725     5.6272556     
  58352 205.31052     35.894356     
  58353 211.39608     3.7782115     
  58354 229.01768     35.840227     
  58355 138.74823     2.5863741     
  58356 170.92581     31.447176     
  58357 223.6683      45.835717     
  58358 178.18488     43.619473     
  58359 216.89503     35.428725     
  58360 193.68733     3.8390949     
  58361 116.33029     25.254239     
  58362 240.55079     6.2509277     
  58363 259.79987     29.262945     
  58364 25.376261     -8.6225366    
  58365 206.45051     -2.6150841    
  58366 257.41242     63.10966      
  58367 185.22228     5.0529589     
  58368 340.55942     -9.1542862    
  58369 152.9482      24.775338     
  58370 132.95941     32.473036     
  58371 156.50531     39.707374     
  58372 357.70484     -8.9150599    
  58373 179.60649     40.789644     
  58374 187.57872     66.174823     
  58375 165.56776     40.897252     
  58376 217.82273     49.44171      
  58377 219.91935     20.887582     
  58378 119.6656      51.820481     
  58379 222.28712     9.7185661     
  58380 184.29778     21.849254     
  58381 228.99066     30.399208     
  58382 146.98267     12.896232     
  58383 226.11771     24.204644     
  58384 12.8386       0.75600202    
  58385 211.75762     13.827778     
  58386 213.33353     18.454762     
  58387 155.05303     34.477698     
  58388 171.55862     12.007601     
  58389 219.70268     7.3678473     
  58390 53.848788     -6.5667406    
  58391 239.34412     44.981802     
  58392 224.05018     38.073697     
  58393 237.70492     18.535578     
  58394 242.28948     5.6949839     
  58395 218.22089     5.0375609     
  58396 249.36203     40.742479     
  58397 157.3615      36.820128     
  58398 166.71576     13.924167     
  58399 156.65727     22.231796     
  58400 185.79706     16.51942      
  58401 173.83653     63.345145     
  58402 154.81374     41.982516     
  58403 137.09645     38.434149     
  58404 190.11214     64.55248      
  58405 231.84229     1.8553643     
  58406 171.79018     48.810988     
  58407 201.80396     3.4492016     
  58408 27.684669     13.392803     
  58409 144.73451     26.102053     
  58410 251.96468     21.180317     
  58411 231.83266     39.824249     
  58412 141.18116     59.90189      
  58413 154.45576     27.534479     
  58414 4.1267927     -9.6481877    
  58415 356.51367     15.287908     
  58416 133.6739      30.96521      
  58417 230.44162     35.408717     
  58418 161.01223     26.887861     
  58419 207.36874     46.190546     
  58420 161.2034      7.6579529     
  58421 201.24561     31.688548     
  58422 219.25391     38.767828     
  58423 200.4097      51.295263     
  58424 241.47411     38.417315     
  58425 226.36381     0.93983098    
  58426 168.60025     37.491984     
  58427 202.79604     22.656565     
  58428 133.78855     51.056703     
  58429 186.09925     6.7872905     
  58430 205.46774     -1.5154654    
  58431 335.29513     -9.1061146    
  58432 246.01109     24.483837     
  58433 225.91283     50.974985     
  58434 215.45624     23.576942     
  58435 146.04307     60.560136     
  58436 171.60522     45.511162     
  58437 191.07423     20.685099     
  58438 212.72526     58.782064     
  58439 345.481       -0.58823663   
  58440 137.33354     31.476081     
  58441 200.09467     25.28829      
  58442 167.78917     56.463145     
  58443 192.17462     36.725233     
  58444 207.0811      5.0347147     
  58445 159.91381     10.048078     
  58446 176.84438     -3.4126766    
  58447 154.48782     34.812957     
  58448 226.7384      4.9393697     
  58449 163.30751     45.177641     
  58450 136.85796     17.132408     
  58451 181.02632     53.37117      
  58452 214.03036     55.478309     
  58453 165.4127      31.935616     
  58454 210.26379     -0.84184435   
  58455 17.447612     1.1307291     
  58456 194.93164     1.0486286     
  58457 169.57523     1.1428115     
  58458 186.62916     25.422829     
  58459 151.05739     48.43533      
  58460 236.25492     30.137527     
  58461 175.20414     63.988284     
  58462 200.60278     -3.2022087    
  58463 215.46228     56.218161     
  58464 205.02162     51.16681      
  58465 140.59717     58.473287     
  58466 181.95144     28.850129     
  58467 124.58893     17.860777     
  58468 241.31607     17.707633     
  58469 129.67516     8.1650061     
  58470 248.01602     21.992512     
  58471 233.52048     35.288064     
  58472 244.06112     -0.19991873   
  58473 151.70968     33.075949     
  58474 225.72343     12.80814      
  58475 153.20484     21.528576     
  58476 237.37608     41.748187     
  58477 159.0202      19.635366     
  58478 228.10122     6.9612752     
  58479 146.53323     54.977616     
  58480 196.23733     39.924929     
  58481 125.98791     18.251054     
  58482 226.61926     54.067285     
  58483 205.46231     37.844833     
  58484 23.49093      -8.6770898    
  58485 209.63078     1.0608933     
  58486 179.34352     11.677986     
  58487 197.03792     24.411455     
  58488 130.37865     47.161629     
  58489 141.37882     37.821434     
  58490 141.83029     11.866378     
  58491 229.62787     28.147188     
  58492 50.026352     40.366306     
  58493 190.89174     3.9648133     
  58494 144.46969     11.939657     
  58495 223.71984     41.616187     
  58496 178.4537      13.652744     
  58497 164.10348     60.265862     
  58498 190.36972     5.5524098     
  58499 166.51194     34.476363     
  58500 321.65225     7.8277746     
  58501 252.26342     36.303667     
  58502 224.54278     -1.8927868    
  58503 150.41062     4.9339327     
  58504 191.88686     55.993289     
  58505 204.98724     59.202614     
  58506 128.61578     23.340744     
  58507 12.102093     -10.286167    
  58508 121.92693     37.89227      
  58509 179.7024      2.2750644     
  58510 152.15078     54.625005     
  58511 122.33791     38.516235     
  58512 109.27479     39.323046     
  58513 18.730956     3.8381771     
  58514 169.63295     35.89044      
  58515 192.48699     4.224877      
  58516 248.14237     9.900105      
  58517 193.94245     10.977607     
  58518 240.20579     45.68987      
  58519 187.02301     10.040645     
  58520 120.71175     39.317522     
  58521 178.34466     40.439687     
  58522 160.90436     45.60627      
  58523 181.32472     57.785593     
  58524 165.37829     39.354549     
  58525 212.90374     26.613668     
  58526 159.61596     1.3458358     
  58527 190.33161     59.401372     
  58528 189.91342     8.1353186     
  58529 171.9924      42.377932     
  58530 207.50265     31.456325     
  58531 180.65867     3.9640311     
  58532 208.48333     34.854183     
  58533 142.08746     49.626914     
  58534 228.03185     17.761733     
  58535 241.91192     30.003041     
  58536 193.2756      28.375225     
  58537 146.38398     34.587126     
  58538 211.76868     44.961062     
  58539 38.397404     -1.1290826    
  58540 209.27347     26.57811      
  58541 263.81015     56.041148     
  58542 207.22072     9.9181303     
  58543 150.06615     32.665013     
  58544 211.02496     52.902886     
  58545 215.59534     7.8098834     
  58546 179.25247     32.749408     
  58547 226.28744     10.751499     
  58548 146.93344     62.21108      
  58549 196.70786     26.525415     
  58550 214.93653     39.221522     
  58551 177.98324     28.219618     
  58552 182.2546      56.562183     
  58553 234.25628     15.811474     
  58554 172.00106     45.670851     
  58555 33.826267     -8.9097568    
  58556 175.20581     60.230936     
  58557 225.66439     23.736136     
  58558 184.36163     42.904914     
  58559 201.36495     43.555736     
  58560 129.6547      18.96229      
  58561 246.30902     26.840698     
  58562 257.76899     34.277992     
  58563 243.42908     39.125791     
  58564 251.71864     43.972489     
  58565 227.66158     60.33862      
  58566 219.19974     31.950827     
  58567 193.39553     10.724762     
  58568 342.72728     -10.013666    
  58569 330.4276      -0.12795385   
  58570 142.76761     55.785557     
  58571 161.46842     0.40290271    
  58572 167.23503     11.277254     
  58573 40.220107     -0.68636888   
  58574 168.22136     31.802052     
  58575 150.14784     5.4079354     
  58576 198.71218     7.0372713     
  58577 245.96088     7.9884378     
  58578 126.19012     3.8181164     
  58579 231.2489      3.5909146     
  58580 208.84543     30.556863     
  58581 224.13587     1.563554      
  58582 225.38249     41.784995     
  58583 147.173       42.099512     
  58584 220.45275     9.6503281     
  58585 192.39036     46.00179      
  58586 232.29309     38.956848     
  58587 160.62235     18.409432     
  58588 195.89265     9.1079796     
  58589 127.42894     28.589307     
  58590 350.78026     1.1891634     
  58591 171.78906     -2.318717     
  58592 248.1902      26.180828     
  58593 134.70541     64.951204     
  58594 170.83242     62.007992     
  58595 127.27658     53.635043     
  58596 223.08611     15.579995     
  58597 140.53175     12.890485     
  58598 217.72113     30.617141     
  58599 197.9015      58.133769     
  58600 227.30594     24.324429     
  58601 170.06622     66.128967     
  58602 200.08448     -0.57450761   
  58603 141.02519     12.48881      
  58604 157.93558     41.905798     
  58605 121.15143     6.5711738     
  58606 212.7247      19.316383     
  58607 191.97711     53.97105      
  58608 4.1591784     -9.7829462    
  58609 215.4185      30.122634     
  58610 134.57214     32.533977     
  58611 199.43021     33.774953     
  58612 181.96454     25.664942     
  58613 182.98952     5.9669758     
  58614 155.68712     55.208461     
  58615 118.47077     31.894904     
  58616 135.69446     36.495898     
  58617 137.54128     51.531622     
  58618 151.34037     17.941493     
  58619 215.85612     38.67578      
  58620 204.69573     37.649395     
  58621 163.81067     23.012924     
  58622 248.50156     15.234512     
  58623 202.96628     5.0626695     
  58624 234.57111     11.546556     
  58625 148.47989     24.78761      
  58626 214.31815     24.120588     
  58627 184.50839     32.942353     
  58628 204.55407     39.257534     
  58629 200.99214     23.957246     
  58630 194.88952     -1.4759518    
  58631 117.83661     18.74301      
  58632 133.68243     9.4014972     
  58633 128.96028     53.048808     
  58634 193.2719      0.26551943    
  58635 159.06533     3.321302      
  58636 168.7854      12.039869     
  58637 144.65742     51.344478     
  58638 139.62123     18.516888     
  58639 188.9911      58.356358     
  58640 223.69698     16.882121     
  58641 171.49283     12.271167     
  58642 200.62905     19.23864      
  58643 130.76041     18.936791     
  58644 124.40797     30.634243     
  58645 201.73091     12.782964     
  58646 129.45219     16.488868     
  58647 243.70716     26.983005     
  58648 141.99349     57.209584     
  58649 195.67304     4.1274102     
  58650 144.52778     21.043929     
  58651 215.03141     55.571134     
  58652 349.29913     -0.60102323   
  58653 199.23699     40.350934     
  58654 7.391533      -8.8127919    
  58655 126.01003     22.656079     
  58656 206.23659     8.9867762     
  58657 231.15793     1.7511969     
  58658 242.53408     51.606465     
  58659 141.2296      34.637192     
  58660 136.45513     27.09968      
  58661 183.18543     -0.96145901   
  58662 169.09163     43.034974     
  58663 210.60239     57.656271     
  58664 233.93119     43.413004     
  58665 186.30141     9.9056807     
  58666 237.0615      45.007702     
  58667 172.40696     43.336534     
  58668 229.43231     7.0226812     
  58669 228.76371     22.528846     
  58670 196.7028      40.235732     
  58671 235.80063     29.022527     
  58672 121.14674     24.090534     
  58673 258.9604      59.596878     
  58674 245.95081     40.499686     
  58675 202.09062     35.29403      
  58676 168.17102     45.851337     
  58677 224.81557     43.083079     
  58678 181.2204      -3.4405603    
  58679 220.80326     20.440305     
  58680 184.04566     68.482948     
  58681 174.04826     25.220361     
  58682 165.5025      -0.70643215   
  58683 216.6212      28.556873     
  58684 127.04816     12.56648      
  58685 28.636704     12.670996     
  58686 192.29761     10.733352     
  58687 225.94559     42.056429     
  58688 322.24521     -7.0055145    
  58689 193.38147     5.3514695     
  58690 221.24289     24.967772     
  58691 249.17752     33.117587     
  58692 2.6977484     0.31678864    
  58693 173.65754     44.063286     
  58694 120.83461     29.763572     
  58695 205.79155     51.696285     
  58696 186.89725     33.82611      
  58697 118.76117     26.770106     
  58698 158.57519     18.633958     
  58699 179.6367      0.86087635    
  58700 137.45687     45.142236     
  58701 210.98438     31.366613     
  58702 221.26729     61.849536     
  58703 22.20549      -0.27148873   
  58704 197.4056      -1.8306818    
  58705 162.06909     22.377501     
  58706 167.90909     2.2254581     
  58707 156.38368     10.417802     
  58708 183.35656     29.647804     
  58709 196.38142     28.650276     
  58710 323.67018     4.1037387     
  58711 143.55135     44.866878     
  58712 139.37702     56.164502     
  58713 152.97075     54.701776     
  58714 256.87166     33.920467     
  58715 257.71645     34.908521     
  58716 346.1844      -0.13740653   
  58717 119.39179     28.184855     
  58718 331.47487     8.7799544     
  58719 163.96084     16.514211     
  58720 207.72106     25.391704     
  58721 257.62284     59.142998     
  58722 213.37832     15.916937     
  58723 16.978473     47.535595     
  58724 215.65325     47.455979     
  58725 215.24336     48.322464     
  58726 233.00666     25.133001     
  58727 159.68353     39.134442     
  58728 211.50868     45.217218     
  58729 198.57466     51.996        
  58730 187.3119      27.774304     
  58731 328.81725     0.54745399    
  58732 196.48715     8.2920226     
  58733 180.11711     33.577654     
  58734 345.58522     13.566714     
  58735 131.28748     17.588344     
  58736 191.75946     25.814096     
  58737 245.53308     37.535759     
  58738 127.51393     19.178316     
  58739 203.605       10.787855     
  58740 133.75862     8.6464337     
  58741 210.08032     63.240822     
  58742 262.9031      53.378517     
  58743 356.39928     -1.1388499    
  58744 215.61579     63.410598     
  58745 207.33671     33.636192     
  58746 183.16611     14.291662     
  58747 117.12277     23.646441     
  58748 243.27123     6.7524678     
  58749 211.03973     6.668299      
  58750 232.53323     48.158882     
  58751 156.33149     35.547733     
  58752 187.19124     47.260994     
  58753 213.12942     15.399495     
  58754 196.09197     47.426512     
  58755 221.69678     32.163687     
  58756 218.58704     43.947933     
  58757 154.94495     38.59465      
  58758 214.99816     28.784195     
  58759 209.18967     40.997774     
  58760 146.01157     59.079111     
  58761 226.17852     11.957241     
  58762 164.99971     57.813386     
  58763 123.86376     44.99373      
  58764 143.67436     3.7535146     
  58765 207.71172     -1.3055936    
  58766 188.08477     32.105297     
  58767 214.19225     1.5202663     
  58768 166.32496     0.89119452    
  58769 237.33673     25.186999     
  58770 256.82518     35.89654      
  58771 151.12214     19.236129     
  58772 251.84827     20.554027     
  58773 191.49168     27.866786     
  58774 208.60868     14.69765      
  58775 143.94977     35.395201     
  58776 212.10128     15.726436     
  58777 122.52878     14.892567     
  58778 183.07367     47.103765     
  58779 27.278043     -10.280397    
  58780 128.8177      10.470957     
  58781 233.11319     4.3228292     
  58782 156.98735     11.576627     
  58783 249.44162     31.683371     
  58784 256.93173     36.919528     
  58785 242.49384     46.163949     
  58786 176.22984     4.3390917     
  58787 151.92716     42.868684     
  58788 195.41303     43.341925     
  58789 185.94011     43.815015     
  58790 142.3693      32.691639     
  58791 322.37079     9.9421974     
  58792 169.27658     40.731362     
  58793 159.56818     32.872019     
  58794 227.95535     13.847006     
  58795 156.78671     39.841159     
  58796 130.25709     42.968466     
  58797 181.21329     11.710436     
  58798 187.3406      56.996114     
  58799 202.29114     55.125219     
  58800 228.80824     29.927033     
  58801 125.60642     9.0068321     
  58802 205.70528     48.45658      
  58803 208.13954     26.519106     
  58804 190.23099     39.247498     
  58805 189.42809     29.377482     
  58806 157.56221     61.489425     
  58807 318.12741     0.24091757    
  58808 195.01742     63.188226     
  58809 188.67065     67.870509     
  58810 153.7812      57.482227     
  58811 207.28461     12.664471     
  58812 226.92369     5.8364979     
  58813 127.36786     55.431356     
  58814 175.18176     53.410841     
  58815 168.56022     31.606775     
  58816 178.03159     14.815154     
  58817 235.69175     27.908786     
  58818 146.14991     37.126732     
  58819 240.60332     36.851921     
  58820 156.93917     2.0578103     
  58821 201.77451     -1.4043078    
  58822 181.80855     29.376889     
  58823 193.5591      52.415375     
  58824 170.77049     12.963352     
  58825 120.40444     13.672997     
  58826 206.30788     29.100934     
  58827 230.82858     17.201962     
  58828 172.89045     23.425693     
  58829 180.76189     6.1044267     
  58830 139.0109      21.104719     
  58831 121.67559     42.982369     
  58832 229.06528     2.6076918     
  58833 202.38075     20.456439     
  58834 213.75202     14.83914      
  58835 235.43936     14.366295     
  58836 237.97137     14.439171     
  58837 137.44509     19.655985     
  58838 220.51684     13.487794     
  58839 144.08117     26.541792     
  58840 16.381362     47.658986     
  58841 246.82963     47.906503     
  58842 190.92962     12.199699     
  58843 242.89586     29.245048     
  58844 209.48559     65.984167     
  58845 318.64712     4.569564      
  58846 240.68535     2.3618617     
  58847 169.62907     50.665691     
  58848 115.19026     46.129997     
  58849 199.58979     59.008276     
  58850 208.5417      23.166769     
  58851 246.54947     37.426709     
  58852 240.31095     31.090928     
  58853 172.54579     32.209002     
  58854 145.70446     55.914852     
  58855 163.1978      28.386182     
  58856 181.29264     33.5923       
  58857 195.6052      33.492578     
  58858 154.2421      11.703423     
  58859 198.95911     -2.7325729    
  58860 178.31916     18.309818     
  58861 154.30955     4.9448513     
  58862 229.39257     12.55073      
  58863 123.20665     46.514102     
  58864 186.97964     49.233725     
  58865 154.67877     31.208375     
  58866 202.05624     -2.9079691    
  58867 221.24496     23.265229     
  58868 198.52966     43.776185     
  58869 182.07072     23.308856     
  58870 214.34084     53.684078     
  58871 154.43168     21.33531      
  58872 223.60296     53.22951      
  58873 181.30593     9.1334739     
  58874 251.17843     25.066678     
  58875 120.05413     22.261193     
  58876 191.9674      50.738303     
  58877 193.96887     -2.8938136    
  58878 201.15109     10.827808     
  58879 165.60883     48.270069     
  58880 177.80414     6.6849863     
  58881 250.10431     46.746966     
  58882 223.29323     16.392773     
  58883 203.56184     11.705977     
  58884 156.05334     10.600143     
  58885 58.079515     1.1596475     
  58886 129.22231     43.240862     
  58887 221.47842     45.578877     
  58888 202.21069     3.9267766     
  58889 191.70344     4.7267526     
  58890 141.54911     46.126213     
  58891 211.45607     13.861413     
  58892 153.46007     31.930089     
  58893 187.45865     3.5790932     
  58894 226.28043     43.834667     
  58895 124.00812     24.157184     
  58896 211.37303     35.05777      
  58897 224.69618     8.183326      
  58898 352.59341     15.761676     
  58899 166.76565     0.70065485    
  58900 350.03852     -10.589647    
  58901 169.16314     4.0743296     
  58902 150.95573     20.028195     
  58903 140.47447     54.846096     
  58904 246.13198     15.236445     
  58905 253.81895     32.265321     
  58906 175.19568     18.852125     
  58907 137.87654     28.811057     
  58908 203.02016     61.155213     
  58909 131.86768     59.243735     
  58910 129.13919     14.489382     
  58911 172.17641     22.542009     
  58912 225.54518     15.735185     
  58913 220.06677     20.353934     
  58914 205.84186     31.807711     
  58915 204.40293     -2.952197     
  58916 149.87765     -1.2583306    
  58917 17.478628     -10.110266    
  58918 215.94103     34.231693     
  58919 164.29512     21.748718     
  58920 169.9578      43.826948     
  58921 212.5567      8.1916068     
  58922 155.664       40.895427     
  58923 204.11658     44.488254     
  58924 200.71311     -2.2325679    
  58925 171.93406     17.549662     
  58926 216.17169     -0.1242018    
  58927 21.873402     13.661925     
  58928 183.56319     0.91984185    
  58929 236.14776     36.789069     
  58930 210.74827     40.340414     
  58931 226.05534     3.9026082     
  58932 333.48423     12.465829     
  58933 141.81593     32.629888     
  58934 136.43444     37.174718     
  58935 228.37082     25.377409     
  58936 140.61293     15.125461     
  58937 230.03427     46.270924     
  58938 128.55568     59.050405     
  58939 197.6078      61.48312      
  58940 143.88525     53.810202     
  58941 252.0726      27.316098     
  58942 216.13971     18.614562     
  58943 169.14043     38.092776     
  58944 122.54578     20.239203     
  58945 336.2767      12.557504     
  58946 224.25894     5.7688778     
  58947 243.09159     31.809147     
  58948 134.38071     18.912019     
  58949 161.12797     20.784385     
  58950 207.53565     23.529471     
  58951 212.68698     1.1265026     
  58952 164.22922     18.461075     
  58953 158.83941     27.249438     
  58954 122.14635     11.322073     
  58955 40.62672      -9.1048175    
  58956 154.23083     48.834667     
  58957 135.12349     43.327132     
  58958 261.63237     55.737869     
  58959 9.848544      3.7141495     
  58960 170.27394     20.063325     
  58961 123.21857     40.396903     
  58962 200.31224     38.177344     
  58963 235.72937     19.386205     
  58964 165.1527      56.693017     
  58965 174.35053     18.320845     
  58966 175.1693      32.995696     
  58967 174.88783     7.1528172     
  58968 131.44142     26.50794      
  58969 120.5707      29.750114     
  58970 178.21049     17.854756     
  58971 187.83568     44.678765     
  58972 152.61925     41.239419     
  58973 136.81308     18.641897     
  58974 213.25222     40.273478     
  58975 223.31038     26.275791     
  58976 228.16299     45.089754     
  58977 179.63452     4.7023282     
  58978 226.15355     22.608577     
  58979 240.26109     48.349824     
  58980 134.04132     56.954037     
  58981 181.57764     57.879953     
  58982 227.45236     42.562391     
  58983 194.54589     41.304026     
  58984 227.28471     6.9089851     
  58985 129.84294     37.62143      
  58986 181.77015     50.779184     
  58987 189.24213     45.898458     
  58988 198.9354      2.693433      
  58989 196.01441     40.366952     
  58990 128.32275     51.406221     
  58991 180.69824     41.435102     
  58992 143.60117     31.094131     
  58993 220.96363     37.877341     
  58994 191.692       53.211911     
  58995 249.56918     21.995948     
  58996 209.27563     57.071612     
  58997 147.70953     9.8768844     
  58998 153.30937     11.492751     
  58999 164.38052     11.480619     
  59000 210.12558     0.36905672    
  59001 221.79886     27.190766     
  59002 156.74259     37.312208     
  59003 138.57799     54.342408     
  59004 249.13665     25.50207      
  59005 118.39094     30.257224     
  59006 213.54067     12.312198     
  59007 154.31678     5.1950948     
  59008 207.24283     38.512796     
  59009 234.8628      4.4217115     
  59010 163.29744     26.256311     
  59011 171.1892      -2.7262213    
  59012 119.28898     21.621713     
  59013 216.54754     60.687096     
  59014 177.94419     61.109533     
  59015 223.19662     9.696128      
  59016 211.92629     13.174529     
  59017 147.51376     46.628028     
  59018 260.0126      65.713376     
  59019 181.096       2.769869      
  59020 155.95738     56.563126     
  59021 230.49149     37.521007     
  59022 215.67812     22.98813      
  59023 250.44932     26.82773      
  59024 220.55957     0.96098431    
  59025 144.42862     -0.68428443   
  59026 228.18201     19.979223     
  59027 141.34914     37.536379     
  59028 207.20102     26.372026     
  59029 243.39724     26.524379     
  59030 216.66422     16.052594     
  59031 141.80271     29.728908     
  59032 234.94649     49.010214     
  59033 210.98154     4.6613997     
  59034 219.55967     7.3517918     
  59035 194.39601     9.2704506     
  59036 142.61616     51.694797     
  59037 202.00312     49.224291     
  59038 141.31275     38.892453     
  59039 200.74418     12.525531     
  59040 122.83914     45.288748     
  59041 201.59703     62.700069     
  59042 239.24396     18.979181     
  59043 228.69539     35.230091     
  59044 231.04309     48.90271      
  59045 125.52186     45.896997     
  59046 172.37227     56.565279     
  59047 226.58679     29.665863     
  59048 150.72962     -0.41385309   
  59049 165.57833     14.400188     
  59050 223.84456     22.683416     
  59051 219.02215     31.491028     
  59052 150.83402     44.501155     
  59053 145.41082     30.297334     
  59054 241.15666     46.560933     
  59055 136.99729     13.859733     
  59056 192.24885     -2.9585366    
  59057 168.02426     31.875063     
  59058 152.22429     11.430355     
  59059 356.16248     -0.43465496   
  59060 121.50989     48.219531     
  59061 111.73364     41.026688     
  59062 192.10089     35.724486     
  59063 237.70897     20.182595     
  59064 357.54094     -11.040704    
  59065 147.73708     41.563156     
  59066 148.68068     16.908357     
  59067 120.26413     49.915979     
  59068 257.70695     22.55109      
  59069 120.78604     53.001332     
  59070 225.14422     39.886551     
  59071 150.52822     47.405039     
  59072 176.35926     -2.5790476    
  59073 213.47489     23.460277     
  59074 355.5117      42.998942     
  59075 239.99174     26.184078     
  59076 154.19876     13.314288     
  59077 143.77927     -0.44531264   
  59078 184.92236     29.691972     
  59079 152.07582     45.744005     
  59080 336.251       -3.3667303    
  59081 176.01986     18.088355     
  59082 157.13017     14.3461       
  59083 216.70325     0.88983017    
  59084 127.81621     42.554607     
  59085 137.29838     54.164606     
  59086 342.60016     -10.187681    
  59087 170.76136     30.06369      
  59088 159.91233     12.148294     
  59089 354.92729     14.384812     
  59090 140.19007     23.650273     
  59091 258.91615     57.789522     
  59092 257.68963     22.823079     
  59093 130.0981      17.128576     
  59094 148.20485     -1.9947781    
  59095 151.79348     35.050378     
  59096 123.5978      3.2054685     
  59097 188.97773     15.259652     
  59098 213.92211     19.615524     
  59099 123.8402      8.4399922     
  59100 228.44422     58.451576     
  59101 257.05219     24.892922     
  59102 129.01846     45.843798     
  59103 154.8039      17.580541     
  59104 198.80812     15.981935     
  59105 40.361291     -0.75729066   
  59106 184.38717     39.844556     
  59107 226.41556     60.572872     
  59108 134.88817     6.6068237     
  59109 122.99395     15.107741     
  59110 358.93961     0.82310068    
  59111 125.96907     18.244857     
  59112 173.85022     7.7507049     
  59113 150.84454     17.900682     
  59114 216.27494     3.7093359     
  59115 201.99642     28.567673     
  59116 156.70197     9.8224245     
  59117 174.88487     14.398761     
  59118 130.50318     33.537457     
  59119 237.99762     36.272511     
  59120 123.7913      8.6738685     
  59121 233.43585     23.97003      
  59122 156.80901     6.1242056     
  59123 241.07386     31.654856     
  59124 187.47564     52.830743     
  59125 190.44483     33.668216     
  59126 119.84562     10.890563     
  59127 243.45102     52.428201     
  59128 248.94696     47.269873     
  59129 193.37369     24.351145     
  59130 150.14064     4.14562       
  59131 258.30272     31.016448     
  59132 185.07454     4.8723049     
  59133 324.57519     0.84693152    
  59134 131.39791     27.15364      
  59135 346.72396     -3.052452     
  59136 134.88243     27.985019     
  59137 139.53168     44.109786     
  59138 207.77308     18.95098      
  59139 249.57847     34.775139     
  59140 8.214413999   -0.46332898   
  59141 156.79652     9.265425      
  59142 189.16578     4.1329101     
  59143 176.06891     22.577549     
  59144 177.51928     21.042278     
  59145 184.22336     -1.3242162    
  59146 164.23026     17.146359     
  59147 222.38627     0.37675752    
  59148 171.91389     9.9632063     
  59149 240.51274     46.609684     
  59150 172.24942     2.0723561     
  59151 203.59711     43.725493     
  59152 325.27505     10.404281     
  59153 140.09036     3.1260443     
  59154 351.17227     -10.812284    
  59155 202.23328     -3.2088014    
  59156 193.53826     25.923542     
  59157 154.11668     46.514344     
  59158 183.47677     26.002278     
  59159 220.78582     42.124229     
  59160 190.95887     6.5282159     
  59161 235.77047     33.9109       
  59162 166.75209     2.9791583     
  59163 146.17791     41.149292     
  59164 256.32267     38.515656     
  59165 254.47167     34.529346     
  59166 209.62892     9.9912802     
  59167 10.562413     10.334361     
  59168 131.58192     31.76549      
  59169 159.47771     6.9761083     
  59170 206.29281     7.7236948     
  59171 216.74456     51.930713     
  59172 170.51426     1.7443711     
  59173 239.03722     8.6992689     
  59174 192.0159      12.468643     
  59175 167.68909     4.3618477     
  59176 178.93503     4.108786      
  59177 169.9642      33.344644     
  59178 354.26546     -10.751322    
